timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
4174563,2.5,8.3,-1.2,-0.1,-0.0,-0.0
4175222,2.9,9.4,-2.3,-0.3,-0.0,-0.0
4175762,2.4,8.0,-2.2,-0.55,-0.2,-0.0
4176363,2.8,9.7,-1.7,-0.8,0.1,-0.0
4176992,2.8,10.0,-0.8,0.1,-0.0,-0.1
4177533,2.8,9.7,-1.5,-0.2,0.0,-0.0
4178193,2.6,10.3,-1.7,-0.2,-0.3,-0.0
4178823,2.0,6.9,-2.4,-0.2,-0.0,-0.0
4179422,2.6,9.2,-2.5,0.4,-0.2,-0.1
4180051,2.2,8.5,-2.05,0.25,-0.1,-0.1
4180623,2.3,10.1,-1.6,0.1,-0.1,-0.1
4181252,2.5,9.8,-0.7,-0.0,-0.1,0.0
4181892,2.7,10.4,-0.6,0.2,-0.2,0.1
4182573,2.3,8.5,-3.6,0.3,-0.1,-0.0
4183233,2.2,9.1,-3.6,0.2,-0.2,-0.1
4183773,1.9,8.2,-3.6,0.0,-0.1,-0.0
4184342,2.05,9.4,-2.7,0.1,-0.1,-0.0
4184943,2.2,9.8,-2.6500000000000004,0.2,-0.1,-0.0
4185632,2.4,9.7,-2.6,-0.6,0.1,-0.05
4186272,2.8,10.2,-3.0,-0.3,0.0,-0.1
4186863,1.9,7.5,-2.1,0.0,-0.1,-0.0
4187462,2.6,9.5,-3.1,0.6,-0.2,0.0
4188072,2.4,9.3,-2.7,-0.1,-0.1,-0.0
4188662,2.4,9.2,-3.0,0.3,-0.1,-0.0
4189323,2.5,9.1,-3.1,0.25,-0.1,-0.0
4189953,2.1,9.0,-2.2,0.2,-0.1,-0.0
4190522,3.1,10.1,-1.3,0.2,-0.1,-0.1
4191123,2.6,11.3,-0.7,0.2,-0.1,-0.06666666666666668
4191791,2.4000000000000004,9.4,-1.2,0.4,-0.2,-0.03333333333333334
4192392,2.2,9.2,-3.0,0.5,-0.2,-0.0
4192953,2.0,9.2,-2.8,-0.1,-0.1,-0.1
4193672,1.8,9.6,-2.1,0.05000000000000002,-0.0,-0.0
4194243,2.2,10.0,-1.85,0.2,-0.1,-0.0
4194842,2.4,10.3,-1.6,0.0,-0.1,-0.1
4195472,2.05,9.8,-2.1,0.1,-0.1,-0.0
4196192,1.7,7.7,-2.6,0.4,-0.2,-0.1
4196732,1.9,8.7,-4.4,0.2,-0.1,-0.0
4197363,2.1,8.5,-4.7,0.3,-0.2,-0.0
4197993,1.9,9.15,-3.6,0.3,-0.1,0.0
4198623,2.6,9.8,-2.2,0.3,-0.1,-0.0
4199222,3.2,10.9,-2.4,0.2,-0.1,-0.0
4199852,2.6,9.6,-3.1,0.4,-0.2,-0.1
4200422,1.8,7.0,-3.6500000000000004,-0.3,-0.0,-0.0
4200993,2.3,8.1,-4.2,0.9,-0.3,0.1
4201562,2.0,6.3,-5.7,-0.5,-0.1,-0.1
4202102,1.9,7.5,-4.5,-1.6,0.2,-0.1
4202672,0.7666666666666666,-0.6500000000000004,0.8,-0.25,1.2,-0.2
4203242,-0.3666666666666667,-8.8,-1.2,1.1,0.8666666666666667,-0.2
4204011,-1.5,-9.7,0.3,-0.10000000000000009,0.5333333333333333,-0.2
4204730,-1.6,-9.1,3.8,-1.3,0.2,-0.2
4205412,-1.7,-8.5,3.6,-1.3,0.2,-0.2
